code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique_code,classe_therapeutique,taux_remboursement_cnss,dosage_text,join_key
6118000041962,BOTTU,DOLICOX 120 MG,ETORICOXIB,120,MG,COMPRIME PELLICULE,1 BOITE 7 COMPRIME PELLICULE,81.7,51.1,81.7,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,0,120 MG,DOLICOX120MG|120MG|COMPRIMEPELLICULE
6118000041931,BOTTU,DOLICOX 60 MG,ETORICOXIB,60,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,119.5,74.7,119.5,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,60 MG,DOLICOX60MG|60MG|COMPRIMEPELLICULE
6118000041924,BOTTU,DOLICOX 60 MG,ETORICOXIB,60,MG,COMPRIME PELLICULE,1 BOITE 7 COMPRIME PELLICULE,65.2,40.8,65.2,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,60 MG,DOLICOX60MG|60MG|COMPRIMEPELLICULE
6118000041955,BOTTU,DOLICOX 90 MG,ETORICOXIB,90,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,124.0,77.5,124.0,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,90 MG,DOLICOX90MG|90MG|COMPRIMEPELLICULE
6118000041948,BOTTU,DOLICOX 90 MG,ETORICOXIB,90,MG,COMPRIME PELLICULE,1 BOITE 7 COMPRIME PELLICULE,65.9,41.2,65.9,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,90 MG,DOLICOX90MG|90MG|COMPRIMEPELLICULE
6118000042242,BOTTU,DOLIFEN 20 MG/ML,IBUPROFENE,2,%,SUSPENSION BUVABLE,1 FLACON 150 ML,19.1,11.9,19.1,N,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,2 %,DOLIFEN20MGML|2|SUSPENSIONBUVABLE
6118000042174,BOTTU,DOLIFEN 400 MG,IBUPROFENE,400,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,27.1,16.9,27.1,C,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,400 MG,DOLIFEN400MG|400MG|COMPRIMEPELLICULE
6118010140983,BOTTU,DOLIGRIPPE,PARACETAMOL, 0.5 ,G,GRANULE POUR SOLUTION BUVABLE,1 BOITE 8 SACHET,18.7,11.7,18.7,N,ANALGESIQUE ANTIPYRETIQUE/ANTIHISTAMINIQUE,0,0.5 G,DOLIGRIPPE|0.5G|GRANULEPOURSOLUTIONBUVABLE
6118010140983,BOTTU,DOLIGRIPPE,PHENIRAMINE MALEATE,0.025 ,G,GRANULE POUR SOLUTION BUVABLE,1 BOITE 8 SACHET,18.7,11.7,18.7,N,ANALGESIQUE ANTIPYRETIQUE/ANTIHISTAMINIQUE,0,0.025 G,DOLIGRIPPE|0.025G|GRANULEPOURSOLUTIONBUVABLE
6118010140983,BOTTU,DOLIGRIPPE,ACIDE ASCORBIQUE, 0.2,G,GRANULE POUR SOLUTION BUVABLE,1 BOITE 8 SACHET,18.7,11.7,18.7,N,ANALGESIQUE ANTIPYRETIQUE/ANTIHISTAMINIQUE,0,0.2 G,DOLIGRIPPE|0.2G|GRANULEPOURSOLUTIONBUVABLE
6118000040347,BOTTU,DOLIPRANE,PARACETAMOL,500,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,9.6,6.0,9.5,A,ANALGESIQUE ANTIPYRETIQUE,70,500 MG,DOLIPRANE|500MG|COMPRIMESECABLE
6118000040279,BOTTU,DOLIPRANE,PARACETAMOL,300,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 12 SACHET,12.0,7.5,12.0,A,ANALGESIQUE ANTIPYRETIQUE,70,300 MG,DOLIPRANE|300MG|POUDREPOURSOLUTIONBUVABLE
6118000040316,BOTTU,DOLIPRANE,PARACETAMOL,300,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,12.0,7.5,12.0,A,ANALGESIQUE ANTIPYRETIQUE,70,300 MG,DOLIPRANE|300MG|SUPPOSITOIRE
6118000040309,BOTTU,DOLIPRANE,PARACETAMOL,200,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,11.7,7.3,10.2,N,ANALGESIQUE ANTIPYRETIQUE,70,200 MG,DOLIPRANE|200MG|SUPPOSITOIRE
6118000040361,BOTTU,DOLIPRANE,PARACETAMOL,1,G,COMPRIME EFFERVESCENT,1 BOITE 8 COMPRIME,13.7,8.5,13.7,A,ANALGESIQUE ANTIPYRETIQUE,70,1 G,DOLIPRANE|1G|COMPRIMEEFFERVESCENT
6118000040330,BOTTU,DOLIPRANE,PARACETAMOL,500,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 12 SACHET,13.4,8.4,13.4,A,ANALGESIQUE ANTIPYRETIQUE,70,500 MG,DOLIPRANE|500MG|POUDREPOURSOLUTIONBUVABLE
6118000040262,BOTTU,DOLIPRANE,PARACETAMOL,200,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 12 SACHET,10.5,6.5,10.5,N,ANALGESIQUE ANTIPYRETIQUE,70,200 MG,DOLIPRANE|200MG|POUDREPOURSOLUTIONBUVABLE
6118000040293,BOTTU,DOLIPRANE,PARACETAMOL,150,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,9.1,5.7,8.4,N,ANALGESIQUE ANTIPYRETIQUE,70,150 MG,DOLIPRANE|150MG|SUPPOSITOIRE
6118000040255,BOTTU,DOLIPRANE,PARACETAMOL,150,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 12 SACHET,9.1,5.7,8.4,N,ANALGESIQUE ANTIPYRETIQUE,70,150 MG,DOLIPRANE|150MG|POUDREPOURSOLUTIONBUVABLE
6118000040354,BOTTU,DOLIPRANE,PARACETAMOL,500,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME,14.8,9.2,14.0,A,ANALGESIQUE ANTIPYRETIQUE,70,500 MG,DOLIPRANE|500MG|COMPRIMEEFFERVESCENT
6118000040286,BOTTU,DOLIPRANE,PARACETAMOL,100,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,8.1,5.0,7.5,N,ANALGESIQUE ANTIPYRETIQUE,70,100 MG,DOLIPRANE|100MG|SUPPOSITOIRE
6118000040378,BOTTU,DOLIPRANE,PARACETAMOL,500,MG,GELULE,1 BOITE 16 GELULE,14.3,8.9,14.0,A,ANALGESIQUE ANTIPYRETIQUE,70,500 MG,DOLIPRANE|500MG|GELULE
6118000040972,BOTTU,DOLIPRANE,PARACETAMOL,1,G,COMPRIME SECABLE,1 BOITE 10 COMPRIME,13.1,8.2,12.3,A,ANALGESIQUE ANTIPYRETIQUE,70,1 G,DOLIPRANE|1G|COMPRIMESECABLE
6118000040323,BOTTU,DOLIPRANE,PARACETAMOL,1,G,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,13.4,8.4,13.4,A,ANALGESIQUE ANTIPYRETIQUE,70,1 G,DOLIPRANE|1G|SUPPOSITOIRE
6118000040248,BOTTU,DOLIPRANE,PARACETAMOL,100,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 12 SACHET,8.1,5.0,7.5,N,ANALGESIQUE ANTIPYRETIQUE,70,100 MG,DOLIPRANE|100MG|POUDREPOURSOLUTIONBUVABLE
6118000041252,BOTTU,DOLIPRANE VITAMINE C,PARACETAMOL,500 ,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME EFFERVESCENT,16.8,10.5,16.8,N,ANALGESIQUE ANTIPYRETIQUE,0,500 MG,DOLIPRANEVITAMINEC|500MG|COMPRIMEEFFERVESCENT
6118000041252,BOTTU,DOLIPRANE VITAMINE C,ACIDE ASCORBIQUE (VITAMINE C), 150,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME EFFERVESCENT,16.8,10.5,16.8,N,ANALGESIQUE ANTIPYRETIQUE,0,150 MG,DOLIPRANEVITAMINEC|150MG|COMPRIMEEFFERVESCENT
6118000040903,BOTTU,DOLIRHUME,PARACETAMOL,500 ,MG,COMPRIME,1 BOITE 16 COMPRIME,17.1,10.7,17.1,N,ANALGESIQUE ANTIPYRETIQUE,0,500 MG,DOLIRHUME|500MG|COMPRIME
6118000040903,BOTTU,DOLIRHUME,PSEUDOEPHEDRINE, 300,MG,COMPRIME,1 BOITE 16 COMPRIME,17.1,10.7,17.1,N,ANALGESIQUE ANTIPYRETIQUE,0,300 MG,DOLIRHUME|300MG|COMPRIME
6118010130793,COOPER MAROC,DOLMAX FT,PARACETAMOL,500,MG,COMPRIME ORODISPERSIBLE,1 BOITE 20 COMPRIME ORODISPERSIBLE,26.7,16.6,,N,ANALGESIQUE ANTIPYRETIQUE,0,500 MG,DOLMAXFT|500MG|COMPRIMEORODISPERSIBLE
6118000092971,PHARMA 5,DOLOSTOP,PARACETAMOL,100,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,7.5,4.7,7.5,A,ANALGESIQUE ANTIPYRETIQUE,70,100 MG,DOLOSTOP|100MG|POUDREPOURSUSPENSIONBUVABLE
6118000092988,PHARMA 5,DOLOSTOP,PARACETAMOL,100,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,13.2,8.2,13.2,A,ANALGESIQUE ANTIPYRETIQUE,70,100 MG,DOLOSTOP|100MG|POUDREPOURSUSPENSIONBUVABLE
6118000092964,PHARMA 5,DOLOSTOP,PARACETAMOL,150,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,14.8,9.2,14.8,A,ANALGESIQUE ANTIPYRETIQUE,70,150 MG,DOLOSTOP|150MG|POUDREPOURSUSPENSIONBUVABLE
6118000092896,PHARMA 5,DOLOSTOP,PARACETAMOL,200,MG,SUPPOSITOIRE,1 BOITE 100 SUPPOSITOIRE,51.3,32.0,51.3,A,ANALGESIQUE ANTIPYRETIQUE,70,200 MG,DOLOSTOP|200MG|SUPPOSITOIRE
6118000092926,PHARMA 5,DOLOSTOP,PARACETAMOL,200,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,18.4,11.5,18.4,A,ANALGESIQUE ANTIPYRETIQUE,70,200 MG,DOLOSTOP|200MG|POUDREPOURSUSPENSIONBUVABLE
6118000092902,PHARMA 5,DOLOSTOP,PARACETAMOL,200,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,9.5,5.9,9.5,A,ANALGESIQUE ANTIPYRETIQUE,70,200 MG,DOLOSTOP|200MG|SUPPOSITOIRE
6118000092940,PHARMA 5,DOLOSTOP,PARACETAMOL,150,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,8.4,5.3,8.4,A,ANALGESIQUE ANTIPYRETIQUE,70,150 MG,DOLOSTOP|150MG|SUPPOSITOIRE
6118000092957,PHARMA 5,DOLOSTOP,PARACETAMOL,150,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,8.4,5.3,8.4,A,ANALGESIQUE ANTIPYRETIQUE,70,150 MG,DOLOSTOP|150MG|POUDREPOURSUSPENSIONBUVABLE
6118000093008,PHARMA 5,DOLOSTOP,PARACETAMOL,100,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,7.5,4.7,7.5,A,ANALGESIQUE ANTIPYRETIQUE,70,100 MG,DOLOSTOP|100MG|SUPPOSITOIRE
6118000092995,PHARMA 5,DOLOSTOP,PARACETAMOL,100,MG,SUPPOSITOIRE,1 BOITE 100 SUPPOSITOIRE,48.3,30.2,48.3,A,ANALGESIQUE ANTIPYRETIQUE,70,100 MG,DOLOSTOP|100MG|SUPPOSITOIRE
6118000093015,PHARMA 5,DOLOSTOP,PARACETAMOL,1,G,COMPRIME,1 BOITE 8 COMPRIME,9.9,6.2,9.9,A,ANALGESIQUE ANTIPYRETIQUE,70,1 G,DOLOSTOP|1G|COMPRIME
6118000092872,PHARMA 5,DOLOSTOP,PARACETAMOL,300,MG,SUSPENSION BUVABLE,1 BOITE 24 SACHET,21.0,13.1,21.0,A,ANALGESIQUE ANTIPYRETIQUE,70,300 MG,DOLOSTOP|300MG|SUSPENSIONBUVABLE
6118000093022,PHARMA 5,DOLOSTOP,PARACETAMOL,500,MG,COMPRIME,1 BOITE 20 COMPRIME,9.5,5.9,9.5,A,ANALGESIQUE ANTIPYRETIQUE,70,500 MG,DOLOSTOP|500MG|COMPRIME
6118000093954,PHARMA 5,DOLOSTOP,PARACETAMOL,300,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,12.0,7.5,12.0,A,ANALGESIQUE ANTIPYRETIQUE,70,300 MG,DOLOSTOP|300MG|SUPPOSITOIRE
6118000093039,PHARMA 5,DOLOSTOP,PARACETAMOL,80,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,9.1,5.7,9.1,A,ANALGESIQUE ANTIPYRETIQUE,70,80 MG,DOLOSTOP|80MG|SUPPOSITOIRE
6118000092889,PHARMA 5,DOLOSTOP,PARACETAMOL,300,MG,SUSPENSION BUVABLE,1 BOITE 12 SACHET,12.0,7.5,12.0,A,ANALGESIQUE ANTIPYRETIQUE,70,300 MG,DOLOSTOP|300MG|SUSPENSIONBUVABLE
6118000092919,PHARMA 5,DOLOSTOP,PARACETAMOL,200,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,10.5,6.5,10.5,A,ANALGESIQUE ANTIPYRETIQUE,70,200 MG,DOLOSTOP|200MG|POUDREPOURSUSPENSIONBUVABLE
6118000092933,PHARMA 5,DOLOSTOP,PARACETAMOL,150,MG,SUPPOSITOIRE,1 BOITE 100 SUPPOSITOIRE,49.8,31.1,49.8,A,ANALGESIQUE ANTIPYRETIQUE,70,150 MG,DOLOSTOP|150MG|SUPPOSITOIRE
6118000094173,PHARMA 5,DOLOSTOP 1000 MG,PARACETAMOL,1,G,COMPRIME EFFERVESCENT,1 TUBE 8 COMPRIME EFFERVESCENT,13.7,8.5,13.7,A,ANALGESIQUE ANTIPYRETIQUE,70,1 G,DOLOSTOP1000MG|1G|COMPRIMEEFFERVESCENT
6118000094180,PHARMA 5,DOLOSTOP 500 MG,PARACETAMOL,500,MG,COMPRIME EFFERVESCENT,1 TUBE 16 COMPRIME EFFERVESCENT,13.5,8.5,13.5,A,ANALGESIQUE ANTIPYRETIQUE,70,500 MG,DOLOSTOP500MG|500MG|COMPRIMEEFFERVESCENT
6118000093046,PHARMA 5,DOLOSTOP PEDIATRIQUE 2.4 %,PARACETAMOL,2.4,G/100ML,SOLUTION BUVABLE,1 BOITE 90 ML,15.5,9.7,15.5,A,ANALGESIQUE ANTIPYRETIQUE,70,2.4 G/100ML,DOLOSTOPPEDIATRIQUE2.4|2.4G100ML|SOLUTIONBUVABLE
6118000093053,PHARMA 5,DOLOSTOP PEDIATRIQUE 2.4 %,PARACETAMOL,2.4,G/100ML,SOLUTION BUVABLE,1 BOITE 60 ML,11.4,7.1,11.4,A,ANALGESIQUE ANTIPYRETIQUE,70,2.4 G/100ML,DOLOSTOPPEDIATRIQUE2.4|2.4G100ML|SOLUTIONBUVABLE
6118000400097,PHARMIS,DOLPINE 10 MG,AMLODIPINE,10,MG,COMPRIME,1 BOITE 30 COMPRIME,75.9,47.5,75.9,A,INHIBITEUR CALCIQUE,70,10 MG,DOLPINE10MG|10MG|COMPRIME
6118000400103,PHARMIS,DOLPINE 10MG,AMLODIPINE,10,MG,COMPRIME,1 BOITE 60 COMPRIME,145.9,91.2,145.9,A,INHIBITEUR CALCIQUE,70,10 MG,DOLPINE10MG|10MG|COMPRIME
6118000400073,PHARMIS,DOLPINE 5 MG,AMLODIPINE,5,MG,COMPRIME,1 BOITE 30 COMPRIME,51.8,32.3,51.8,A,INHIBITEUR CALCIQUE,70,5 MG,DOLPINE5MG|5MG|COMPRIME
6118000400080,PHARMIS,DOLPINE 5MG,AMLODIPINE,5,MG,COMPRIME,1 BOITE 60 COMPRIME,95.3,59.6,95.3,A,INHIBITEUR CALCIQUE,70,5 MG,DOLPINE5MG|5MG|COMPRIME
6118000041559,BOTTU,DOLTRAM,TRAMADOL,37.50 ,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,27.6,17.2,27.6,A,ANALGESIQUE CENTRAL,70,37.50 MG,DOLTRAM|37.50MG|COMPRIMEPELLICULE
6118000041559,BOTTU,DOLTRAM,PARACETAMOL, 325,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,27.6,17.2,27.6,A,ANALGESIQUE CENTRAL,70,325 MG,DOLTRAM|325MG|COMPRIMEPELLICULE
6118000310792,PHARMED,DOMPELIUM 1 MG/ML,DOMPERIDONE,1,MG/ML,SUSPENSION BUVABLE,1 FLACON 200 ML,22.9,14.3,22.9,C,ANTIEMETIQUE,70,1 MG/ML,DOMPELIUM1MGML|1MGML|SUSPENSIONBUVABLE
6118000310785,PHARMED,DOMPELIUM 10 MG,DOMPERIDONE,10,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME PELLICULE,19.2,12.0,19.2,C,ANTIEMETIQUE,70,10 MG,DOMPELIUM10MG|10MG|COMPRIMEPELLICULE
6118010129605,ZENITH PHARMA,DONEPEZIL ZENITH,DONEPEZIL,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 14 COMPRIME ORODISPERSIBLE,156.8,98.0,156.8,A,ANTI-CHOLINESTERASIQUE,0,5 MG,DONEPEZILZENITH|5MG|COMPRIMEORODISPERSIBLE
6118001271481,ZENITH PHARMA,DONEPEZIL ZENITH,DONEPEZIL,10,MG,COMPRIME ORODISPERSIBLE,1 BOITE 28 COMPRIME ORODISPERSIBLE,438.0,291.0,438.0,A,ANTI-CHOLINESTERASIQUE,70,10 MG,DONEPEZILZENITH|10MG|COMPRIMEORODISPERSIBLE
6118010129506,ZENITH PHARMA,DONEPEZIL ZENITH,DONEPEZIL,10,MG,COMPRIME ORODISPERSIBLE,1 BOITE 14 COMPRIME ORODISPERSIBLE,264.0,165.6,264.0,A,ANTI-CHOLINESTERASIQUE,0,10 MG,DONEPEZILZENITH|10MG|COMPRIMEORODISPERSIBLE
6118001271467,ZENITH PHARMA,DONEPEZIL ZENITH,DONEPEZIL,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 28 COMPRIME ORODISPERSIBLE,268.0,178.5,268.0,A,ANTI-CHOLINESTERASIQUE,70,5 MG,DONEPEZILZENITH|5MG|COMPRIMEORODISPERSIBLE
6118000092230,PHARMA 5,DONTOGYL,SPIRAMYCINE,0.75 ,MUI,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,71.9,45.0,71.9,A,ANTIBACTERIEN,70,0.75 MUI,DONTOGYL|0.75MUI|COMPRIMEPELLICULE
6118000092230,PHARMA 5,DONTOGYL,METRONIDAZOLE, 125,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,71.9,45.0,71.9,A,ANTIBACTERIEN,70,125 MG,DONTOGYL|125MG|COMPRIMEPELLICULE
6118000091219,PHARMA 5,DONTOMYCINE,SPIRAMYCINE,1.5,MUI,COMPRIME PELLICULE,1 BOITE 16 COMPRIME,45.2,28.3,45.2,A,MACROLIDE,70,1.5 MUI,DONTOMYCINE|1.5MUI|COMPRIMEPELLICULE
6118000091226,PHARMA 5,DONTOMYCINE,SPIRAMYCINE,3,MUI,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,64.9,40.6,64.9,A,MACROLIDE,70,3 MUI,DONTOMYCINE|3MUI|COMPRIMEPELLICULE
6118001071678,SOTHEMA,DONZEP 10 MG,DONEPEZIL,10,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,438.0,291.0,438.0,A,ANTI-CHOLINESTERASIQUE,70,10 MG,DONZEP10MG|10MG|COMPRIMEPELLICULE
6118001071661,SOTHEMA,DONZEP 5 MG,DONEPEZIL,5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,276.0,172.5,276.0,A,ANTI-CHOLINESTERASIQUE,70,5 MG,DONZEP5MG|5MG|COMPRIMEPELLICULE
6118001230167,HEMOLAB,DOPAMINE AGUETTANT 10MG/ML,DOPAMINE,10,MG,SOLUTION POUR PERFUSION,1 BOITE 50 AMPOULE INJECTABLE,518.0,344.0,,A,SYMPATHOMIMETIQUE,0,10 MG,DOPAMINEAGUETTANT10MGML|10MG|SOLUTIONPOURPERFUSION
6118001230174,HEMOLAB,DOPAMINE AGUETTANT 40MG/ML,DOPAMINE,40,MG,SOLUTION POUR PERFUSION,1 BOITE 50 AMPOULE INJECTABLE,747.0,496.0,,A,SYMPATHOMIMETIQUE,0,40 MG,DOPAMINEAGUETTANT40MGML|40MG|SOLUTIONPOURPERFUSION
6118001180837,MAPHAR,DOPAMINE PIERRE FABRE,DOPAMINE,50,MG,SOLUTION POUR PERFUSION,50 AMPOULE 10 ML,519.0,344.0,519.0,A,SYMPATHOMIMETIQUE,70,50 MG,DOPAMINEPIERREFABRE|50MG|SOLUTIONPOURPERFUSION
6118001180820,MAPHAR,DOPAMINE PIERRE FABRE,DOPAMINE,200,MG,SOLUTION A DILUER POUR PERFUSION,20 AMPOULE 5 ML,733.0,487.0,733.0,A,SYMPATHOMIMETIQUE,70,200 MG,DOPAMINEPIERREFABRE|200MG|SOLUTIONADILUERPOURPERFUSION
6118001300129,SUN PHARMACEUTICALS MOROCCO LLC,DOPEZIL RANBAXY,DONEPEZIL,5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,276.0,172.5,276.0,A,ANTI-CHOLINESTERASIQUE,70,5 MG,DOPEZILRANBAXY|5MG|COMPRIMEPELLICULE
6118001300136,SUN PHARMACEUTICALS MOROCCO LLC,DOPEZIL RANBAXY,DONEPEZIL,10,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,438.0,291.0,438.0,A,ANTI-CHOLINESTERASIQUE,70,10 MG,DOPEZILRANBAXY|10MG|COMPRIMEPELLICULE
6118001280117,MC PHARMA,DORAZ 2 %,DORZOLAMIDE,2,%,COLLYRE,1 FLACON 5 ML,88.9,55.6,88.9,A,INHIBITEUR DE L'ANHYDRASE CARBONIQUE,70,2 %,DORAZ2|2|COLLYRE
6118001152315,PHI,DORZAM 20 MG/ML,DORZOLAMIDE,2,%,COLLYRE,1 FLACON 5 ML,89.0,55.6,89.0,A,INHIBITEUR DE L'ANHYDRASE CARBONIQUE,0,2 %,DORZAM20MGML|2|COLLYRE
6118001152346,PHI,DORZATIM,DORZOLAMIDE,20 ,MG,COLLYRE,1 FLACON 5 ML,93.3,58.3,93.3,A,ANTIGLAUCOMATEUX,0,20 MG,DORZATIM|20MG|COLLYRE
6118001152346,PHI,DORZATIM,TIMOLOL, 5,MG,COLLYRE,1 FLACON 5 ML,93.3,58.3,93.3,A,ANTIGLAUCOMATEUX,0,5 MG,DORZATIM|5MG|COLLYRE
6118001272211,ZENITH PHARMA,DORZIL 20 MG/ML,DORZOLAMIDE,2,%,COLLYRE,1 FLACON 5 ML,88.9,55.6,88.9,A,INHIBITEUR DE L'ANHYDRASE CARBONIQUE,70,2 %,DORZIL20MGML|2|COLLYRE
6118001272273,ZENITH PHARMA,DORZIMOL 20 MG/ML+5MG/ML,TIMOLOL, 5,MG,COLLYRE,1 FLACON 5 ML,103.4,64.6,103.4,A,ANTIGLAUCOMATEUX,70,5 MG,DORZIMOL20MGML5MGML|5MG|COLLYRE
6118001272273,ZENITH PHARMA,DORZIMOL 20 MG/ML+5MG/ML,DORZOLAMIDE,20 ,MG,COLLYRE,1 FLACON 5 ML,103.4,64.6,103.4,A,ANTIGLAUCOMATEUX,70,20 MG,DORZIMOL20MGML5MGML|20MG|COLLYRE
6118001120437,LAPROPHAN,DOSTINEX,CABERGOLINE,0.5,MG,COMPRIME,1 BOITE 2 COMPRIME,139.8,87.4,139.8,A,ANTIPROLACTINE,70,0.5 MG,DOSTINEX|0.5MG|COMPRIME
6118001120444,LAPROPHAN,DOSTINEX,CABERGOLINE,0.5,MG,COMPRIME,1 BOITE 8 COMPRIME,358.0,238.0,358.0,A,ANTIPROLACTINE,70,0.5 MG,DOSTINEX|0.5MG|COMPRIME
6118001180844,MAPHAR,DOTAREM,ACIDE GADOTERIQUE,0.5,MMOLE,SOLUTION INJECTABLE,1 FLACON 15 ML,521.0,346.0,521.0,C,PRODUIT DE CONTRASTE,0,0.5 MMOLE,DOTAREM|0.5MMOLE|SOLUTIONINJECTABLE
6118001180851,MAPHAR,DOTAREM,ACIDE GADOTERIQUE,0.5,MMOLE,SOLUTION INJECTABLE,1 FLACON 20 ML,661.0,439.0,661.0,C,PRODUIT DE CONTRASTE,0,0.5 MMOLE,DOTAREM|0.5MMOLE|SOLUTIONINJECTABLE
6118001180868,MAPHAR,DOTAREM,ACIDE GADOTERIQUE,0.5,MMOLE,SOLUTION INJECTABLE,1 FLACON 10 ML,326.0,216.0,326.0,C,PRODUIT DE CONTRASTE,0,0.5 MMOLE,DOTAREM|0.5MMOLE|SOLUTIONINJECTABLE
6118001331000,AMANYS PHARMA,DOTEA 20 MG/1ML,DOCETAXEL,20,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 1 ML,821.0,546.0,821.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,0,20 MG,DOTEA20MG1ML|20MG|SOLUTIONADILUERPOURPERFUSION
6118001331017,AMANYS PHARMA,DOTEA 80 MG/4ML,DOCETAXEL,80,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 4 ML,2521.0,2183.0,2521.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,80 MG,DOTEA80MG4ML|80MG|SOLUTIONADILUERPOURPERFUSION
6118000190400,GALENICA,DOUCIA PLUS,ZINC(OXYDE),27,%,POMMADE,1 TUBE 65 G,17.0,10.6,17.0,N,POMMADE CALMANTE,0,27 %,DOUCIAPLUS|27|POMMADE
6118000190400,GALENICA,DOUCIA PLUS,VITAMINE A,,,POMMADE,1 TUBE 65 G,17.0,10.6,17.0,N,POMMADE CALMANTE,0,,DOUCIAPLUS||POMMADE
6118000190400,GALENICA,DOUCIA PLUS,VITAMINE D,,,POMMADE,1 TUBE 65 G,17.0,10.6,17.0,N,POMMADE CALMANTE,0,,DOUCIAPLUS||POMMADE
6118010135903,GALENICA,DOUCIA PLUS,VITAMINE A,,,POMMADE,1 TUBE 30 G,10.2,6.4,10.2,N,POMMADE CALMANTE,0,,DOUCIAPLUS||POMMADE
6118010135903,GALENICA,DOUCIA PLUS,VITAMINE D,,,POMMADE,1 TUBE 30 G,10.2,6.4,10.2,N,POMMADE CALMANTE,0,,DOUCIAPLUS||POMMADE
6118010135903,GALENICA,DOUCIA PLUS,BAUME DE PEROU,,,POMMADE,1 TUBE 30 G,10.2,6.4,10.2,N,POMMADE CALMANTE,0,,DOUCIAPLUS||POMMADE
6118010135903,GALENICA,DOUCIA PLUS,ZINC(OXYDE),27,%,POMMADE,1 TUBE 30 G,10.2,6.4,10.2,N,POMMADE CALMANTE,0,27 %,DOUCIAPLUS|27|POMMADE
6118000190400,GALENICA,DOUCIA PLUS,BAUME DE PEROU,,,POMMADE,1 TUBE 65 G,17.0,10.6,17.0,N,POMMADE CALMANTE,0,,DOUCIAPLUS||POMMADE
6118000070375,AFRIC-PHAR,DOXICAN,TENOXICAM,20,MG,GELULE,1 BOITE 10 GELULE,41.1,25.7,41.1,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,20 MG,DOXICAN|20MG|GELULE
